epoc (ms),timestamp (+0300),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1744040535094,2025-04-07T18.42.15.094,53.995,-0.000362063,0.000062250,-0.000253812
1744040535134,2025-04-07T18.42.15.134,54.035,-0.000362438,0.000060813,-0.000251875
1744040535173,2025-04-07T18.42.15.173,54.074,-0.000360562,0.000061500,-0.000247813
1744040535213,2025-04-07T18.42.15.213,54.114,-0.000362750,0.000060813,-0.000244313
1744040535254,2025-04-07T18.42.15.254,54.155,-0.000363875,0.000061500,-0.000241000
1744040535294,2025-04-07T18.42.15.294,54.195,-0.000363500,0.000062250,-0.000240250
1744040535333,2025-04-07T18.42.15.333,54.234,-0.000364625,0.000063375,-0.000239563
1744040535373,2025-04-07T18.42.15.373,54.274,-0.000365375,0.000063000,-0.000241188
1744040535412,2025-04-07T18.42.15.412,54.313,-0.000367562,0.000063000,-0.000241937
1744040535452,2025-04-07T18.42.15.452,54.353,-0.000370500,0.000064125,-0.000245062
1744040535491,2025-04-07T18.42.15.491,54.392,-0.000372312,0.000062625,-0.000247813
1744040535532,2025-04-07T18.42.15.532,54.433,-0.000375687,0.000064125,-0.000251000
1744040535572,2025-04-07T18.42.15.572,54.473,-0.000351750,0.000060438,-0.000251438
1744040535611,2025-04-07T18.42.15.611,54.512,-0.000346938,0.000059687,-0.000253375
1744040535651,2025-04-07T18.42.15.651,54.552,-0.000356875,0.000060813,-0.000254563
1744040535691,2025-04-07T18.42.15.691,54.592,-0.000358000,0.000060438,-0.000253812
1744040535730,2025-04-07T18.42.15.730,54.631,-0.000356500,0.000060438,-0.000251875
1744040535770,2025-04-07T18.42.15.770,54.671,-0.000356500,0.000061188,-0.000249500
1744040535811,2025-04-07T18.42.15.811,54.712,-0.000356125,0.000061500,-0.000247000
1744040535850,2025-04-07T18.42.15.850,54.751,-0.000355750,0.000062250,-0.000245437
1744040535890,2025-04-07T18.42.15.890,54.791,-0.000360937,0.000061875,-0.000242312
1744040535929,2025-04-07T18.42.15.929,54.830,-0.000359812,0.000062250,-0.000241063
1744040535969,2025-04-07T18.42.15.969,54.870,-0.000360937,0.000062625,-0.000241563
1744040536008,2025-04-07T18.42.16.008,54.909,-0.000363500,0.000063375,-0.000241500
1744040536049,2025-04-07T18.42.16.049,54.950,-0.000365000,0.000063000,-0.000245062
1744040536089,2025-04-07T18.42.16.089,54.990,-0.000367937,0.000064500,-0.000247875
1744040536128,2025-04-07T18.42.16.128,55.029,-0.000370500,0.000065562,-0.000251000
1744040536168,2025-04-07T18.42.16.168,55.069,-0.000372000,0.000064500,-0.000254563
1744040536208,2025-04-07T18.42.16.208,55.109,-0.000351375,0.000062250,-0.000255375
1744040536247,2025-04-07T18.42.16.247,55.148,-0.000350250,0.000062250,-0.000256937
1744040536287,2025-04-07T18.42.16.287,55.188,-0.000349875,0.000061500,-0.000254938
1744040536328,2025-04-07T18.42.16.328,55.229,-0.000352437,0.000061875,-0.000254250
1744040536367,2025-04-07T18.42.16.367,55.268,-0.000355750,0.000063375,-0.000251438
1744040536407,2025-04-07T18.42.16.407,55.308,-0.000356500,0.000063375,-0.000250625
1744040536446,2025-04-07T18.42.16.446,55.347,-0.000355750,0.000063375,-0.000246688
1744040536486,2025-04-07T18.42.16.486,55.387,-0.000358000,0.000062250,-0.000245125
1744040536525,2025-04-07T18.42.16.525,55.426,-0.000357938,0.000062625,-0.000242187
1744040536566,2025-04-07T18.42.16.566,55.467,-0.000359125,0.000064125,-0.000241937
1744040536606,2025-04-07T18.42.16.606,55.507,-0.000360937,0.000064125,-0.000241188
1744040536646,2025-04-07T18.42.16.646,55.547,-0.000363125,0.000065188,-0.000243063
1744040536685,2025-04-07T18.42.16.685,55.586,-0.000365000,0.000064500,-0.000245500
1744040536725,2025-04-07T18.42.16.725,55.626,-0.000368687,0.000065188,-0.000249500
1744040536764,2025-04-07T18.42.16.764,55.665,-0.000372375,0.000066687,-0.000253812
1744040536804,2025-04-07T18.42.16.804,55.705,-0.000367937,0.000064875,-0.000256562
1744040536845,2025-04-07T18.42.16.845,55.746,-0.000359063,0.000062625,-0.000258125
1744040536884,2025-04-07T18.42.16.884,55.785,-0.000359063,0.000063000,-0.000259750
1744040536924,2025-04-07T18.42.16.924,55.825,-0.000359812,0.000062250,-0.000258813
1744040536963,2025-04-07T18.42.16.963,55.864,-0.000360187,0.000062625,-0.000258875
1744040537003,2025-04-07T18.42.17.003,55.904,-0.000362750,0.000063750,-0.000257250
1744040537043,2025-04-07T18.42.17.043,55.944,-0.000362750,0.000063375,-0.000254125
1744040537084,2025-04-07T18.42.17.084,55.985,-0.000364250,0.000063375,-0.000251750
1744040537123,2025-04-07T18.42.17.123,56.024,-0.000363500,0.000064125,-0.000248625
1744040537163,2025-04-07T18.42.17.163,56.064,-0.000365688,0.000064812,-0.000246563
1744040537202,2025-04-07T18.42.17.202,56.103,-0.000366438,0.000064875,-0.000244313
1744040537242,2025-04-07T18.42.17.242,56.143,-0.000366813,0.000065562,-0.000244750
1744040537281,2025-04-07T18.42.17.281,56.182,-0.000367562,0.000065562,-0.000245500
1744040537322,2025-04-07T18.42.17.322,56.223,-0.000370125,0.000065938,-0.000247000
1744040537362,2025-04-07T18.42.17.362,56.263,-0.000373438,0.000065938,-0.000248625
1744040537401,2025-04-07T18.42.17.401,56.302,-0.000375312,0.000067063,-0.000252562
1744040537441,2025-04-07T18.42.17.441,56.342,-0.000377125,0.000065938,-0.000254563
1744040537481,2025-04-07T18.42.17.481,56.382,-0.000364250,0.000063000,-0.000257312
1744040537520,2025-04-07T18.42.17.520,56.421,-0.000367187,0.000063375,-0.000258938
1744040537560,2025-04-07T18.42.17.560,56.461,-0.000366063,0.000063000,-0.000259250
1744040537601,2025-04-07T18.42.17.601,56.502,-0.000363500,0.000063750,-0.000259375
1744040537640,2025-04-07T18.42.17.640,56.541,-0.000363500,0.000063750,-0.000257812
1744040537680,2025-04-07T18.42.17.680,56.581,-0.000362813,0.000063375,-0.000256187
1744040537719,2025-04-07T18.42.17.719,56.620,-0.000365375,0.000063750,-0.000254250
1744040537759,2025-04-07T18.42.17.759,56.660,-0.000365000,0.000064500,-0.000250563
1744040537798,2025-04-07T18.42.17.798,56.699,-0.000363875,0.000063375,-0.000248625
1744040537839,2025-04-07T18.42.17.839,56.740,-0.000364250,0.000064125,-0.000244750
1744040537879,2025-04-07T18.42.17.879,56.780,-0.000365688,0.000064500,-0.000244313
1744040537919,2025-04-07T18.42.17.919,56.820,-0.000367937,0.000065188,-0.000242687
1744040537958,2025-04-07T18.42.17.958,56.859,-0.000369375,0.000064125,-0.000245500
1744040537998,2025-04-07T18.42.17.998,56.899,-0.000372375,0.000066313,-0.000247875
1744040538037,2025-04-07T18.42.18.037,56.938,-0.000373438,0.000066687,-0.000249875
1744040538077,2025-04-07T18.42.18.077,56.978,-0.000377125,0.000066313,-0.000253000
1744040538118,2025-04-07T18.42.18.118,57.019,-0.000378937,0.000067063,-0.000257312
1744040538157,2025-04-07T18.42.18.157,57.058,-0.000365313,0.000063750,-0.000258125
1744040538197,2025-04-07T18.42.18.197,57.098,-0.000362063,0.000063375,-0.000259375
1744040538236,2025-04-07T18.42.18.236,57.137,-0.000362063,0.000063375,-0.000260187
1744040538276,2025-04-07T18.42.18.276,57.177,-0.000363125,0.000063375,-0.000259688
1744040538316,2025-04-07T18.42.18.316,57.217,-0.000366813,0.000063750,-0.000256937
1744040538357,2025-04-07T18.42.18.357,57.258,-0.000367562,0.000064125,-0.000255750
1744040538396,2025-04-07T18.42.18.396,57.297,-0.000366438,0.000064500,-0.000253375
1744040538436,2025-04-07T18.42.18.436,57.337,-0.000367187,0.000064500,-0.000250187
1744040538475,2025-04-07T18.42.18.475,57.376,-0.000372375,0.000065938,-0.000245062
1744040538515,2025-04-07T18.42.18.515,57.416,-0.000374563,0.000067437,-0.000245437
1744040538554,2025-04-07T18.42.18.554,57.455,-0.000374937,0.000066313,-0.000243438
1744040538595,2025-04-07T18.42.18.595,57.496,-0.000375312,0.000067063,-0.000245062
1744040538635,2025-04-07T18.42.18.635,57.536,-0.000376750,0.000067437,-0.000245812
1744040538674,2025-04-07T18.42.18.674,57.575,-0.000378937,0.000067063,-0.000247750
1744040538714,2025-04-07T18.42.18.714,57.615,-0.000380813,0.000068500,-0.000251063
1744040538753,2025-04-07T18.42.18.753,57.654,-0.000381188,0.000067437,-0.000255313
1744040538793,2025-04-07T18.42.18.793,57.694,-0.000364625,0.000064875,-0.000258563
1744040538833,2025-04-07T18.42.18.833,57.734,-0.000362813,0.000063000,-0.000259375
1744040538874,2025-04-07T18.42.18.874,57.775,-0.000362750,0.000064125,-0.000258563
1744040538913,2025-04-07T18.42.18.913,57.814,-0.000365000,0.000064875,-0.000258500
1744040538953,2025-04-07T18.42.18.953,57.854,-0.000367937,0.000064125,-0.000257687
1744040538992,2025-04-07T18.42.18.992,57.893,-0.000367187,0.000063750,-0.000254250
1744040539032,2025-04-07T18.42.19.032,57.933,-0.000365375,0.000064500,-0.000252562
1744040539071,2025-04-07T18.42.19.071,57.972,-0.000365375,0.000064125,-0.000248625
1744040539112,2025-04-07T18.42.19.112,58.013,-0.000367187,0.000063750,-0.000246312
1744040539152,2025-04-07T18.42.19.152,58.053,-0.000366063,0.000065562,-0.000245812
1744040539191,2025-04-07T18.42.19.191,58.092,-0.000366813,0.000065188,-0.000243563
1744040539231,2025-04-07T18.42.19.231,58.132,-0.000368625,0.000065188,-0.000245437
1744040539271,2025-04-07T18.42.19.271,58.172,-0.000370875,0.000065188,-0.000246625
1744040539310,2025-04-07T18.42.19.310,58.211,-0.000372375,0.000066687,-0.000249375
1744040539351,2025-04-07T18.42.19.351,58.252,-0.000374937,0.000065188,-0.000250625
1744040539391,2025-04-07T18.42.19.391,58.292,-0.000379000,0.000066687,-0.000255813
1744040539430,2025-04-07T18.42.19.430,58.331,-0.000365313,0.000063375,-0.000257687
1744040539470,2025-04-07T18.42.19.470,58.371,-0.000362063,0.000063750,-0.000258563
1744040539509,2025-04-07T18.42.19.509,58.410,-0.000360937,0.000063000,-0.000259313
1744040539549,2025-04-07T18.42.19.549,58.450,-0.000359812,0.000063750,-0.000256875
1744040539588,2025-04-07T18.42.19.588,58.489,-0.000362000,0.000062250,-0.000256500
1744040539629,2025-04-07T18.42.19.629,58.530,-0.000365688,0.000063750,-0.000256500
1744040539669,2025-04-07T18.42.19.669,58.570,-0.000365000,0.000065188,-0.000252562
1744040539709,2025-04-07T18.42.19.709,58.610,-0.000362375,0.000063375,-0.000249812
1744040539748,2025-04-07T18.42.19.748,58.649,-0.000363500,0.000064875,-0.000248625
1744040539788,2025-04-07T18.42.19.788,58.689,-0.000364250,0.000064875,-0.000245500
1744040539827,2025-04-07T18.42.19.827,58.728,-0.000364625,0.000065188,-0.000245500
1744040539868,2025-04-07T18.42.19.868,58.769,-0.000366063,0.000065562,-0.000243937
1744040539908,2025-04-07T18.42.19.908,58.809,-0.000366438,0.000066313,-0.000245500
1744040539947,2025-04-07T18.42.19.947,58.848,-0.000368687,0.000065938,-0.000245500
1744040539987,2025-04-07T18.42.19.987,58.888,-0.000370188,0.000065562,-0.000248750
1744040540026,2025-04-07T18.42.20.026,58.927,-0.000373063,0.000065938,-0.000250250
1744040540066,2025-04-07T18.42.20.066,58.967,-0.000375312,0.000066687,-0.000253375
1744040540106,2025-04-07T18.42.20.106,59.007,-0.000377125,0.000065938,-0.000256500
1744040540147,2025-04-07T18.42.20.147,59.048,-0.000363875,0.000063750,-0.000258563
1744040540186,2025-04-07T18.42.20.186,59.087,-0.000360937,0.000064125,-0.000257750
1744040540226,2025-04-07T18.42.20.226,59.127,-0.000355750,0.000063375,-0.000256937
1744040540265,2025-04-07T18.42.20.265,59.166,-0.000355375,0.000064125,-0.000257375
1744040540305,2025-04-07T18.42.20.305,59.206,-0.000357250,0.000064125,-0.000255000
1744040540344,2025-04-07T18.42.20.344,59.245,-0.000360187,0.000063000,-0.000252250
1744040540385,2025-04-07T18.42.20.385,59.286,-0.000358375,0.000063375,-0.000250250
1744040540425,2025-04-07T18.42.20.425,59.326,-0.000361313,0.000063750,-0.000248250
1744040540464,2025-04-07T18.42.20.464,59.365,-0.000362750,0.000064125,-0.000245500
1744040540504,2025-04-07T18.42.20.504,59.405,-0.000366063,0.000065938,-0.000243125
1744040540544,2025-04-07T18.42.20.544,59.445,-0.000369000,0.000065938,-0.000242250
1744040540583,2025-04-07T18.42.20.583,59.484,-0.000369813,0.000066687,-0.000242375
1744040540624,2025-04-07T18.42.20.624,59.525,-0.000371250,0.000065938,-0.000245437
1744040540664,2025-04-07T18.42.20.664,59.565,-0.000373813,0.000066687,-0.000249812
1744040540703,2025-04-07T18.42.20.703,59.604,-0.000377500,0.000067063,-0.000251000
1744040540743,2025-04-07T18.42.20.743,59.644,-0.000374188,0.000066687,-0.000255000
1744040540782,2025-04-07T18.42.20.782,59.683,-0.000359437,0.000064125,-0.000257750
1744040540822,2025-04-07T18.42.20.822,59.723,-0.000355063,0.000062625,-0.000258625
1744040540861,2025-04-07T18.42.20.861,59.762,-0.000356125,0.000063375,-0.000258125
1744040540902,2025-04-07T18.42.20.902,59.803,-0.000356875,0.000062250,-0.000256063
1744040540942,2025-04-07T18.42.20.942,59.843,-0.000359437,0.000063000,-0.000255313
1744040540982,2025-04-07T18.42.20.982,59.883,-0.000360937,0.000063000,-0.000253312
1744040541021,2025-04-07T18.42.21.021,59.922,-0.000361688,0.000063375,-0.000250625
1744040541061,2025-04-07T18.42.21.061,59.962,-0.000362375,0.000063000,-0.000247063
1744040541100,2025-04-07T18.42.21.100,60.001,-0.000363500,0.000063375,-0.000243875
1744040541141,2025-04-07T18.42.21.141,60.042,-0.000364250,0.000063375,-0.000241875
1744040541181,2025-04-07T18.42.21.181,60.082,-0.000363500,0.000064125,-0.000243563
1744040541220,2025-04-07T18.42.21.220,60.121,-0.000364625,0.000064500,-0.000244750
1744040541260,2025-04-07T18.42.21.260,60.161,-0.000367562,0.000064875,-0.000246625
1744040541299,2025-04-07T18.42.21.299,60.200,-0.000368687,0.000065938,-0.000249000
1744040541339,2025-04-07T18.42.21.339,60.240,-0.000370875,0.000066313,-0.000252562
1744040541378,2025-04-07T18.42.21.378,60.279,-0.000374937,0.000067063,-0.000254875
1744040541420,2025-04-07T18.42.21.420,60.321,-0.000355000,0.000062625,-0.000258063
1744040541459,2025-04-07T18.42.21.459,60.360,-0.000354688,0.000062625,-0.000257375
1744040541499,2025-04-07T18.42.21.499,60.400,-0.000352437,0.000063000,-0.000256500
1744040541538,2025-04-07T18.42.21.538,60.439,-0.000355750,0.000064500,-0.000256125
1744040541578,2025-04-07T18.42.21.578,60.479,-0.000356125,0.000063750,-0.000256500
1744040541617,2025-04-07T18.42.21.617,60.518,-0.000362750,0.000063750,-0.000254188
1744040541658,2025-04-07T18.42.21.658,60.559,-0.000362750,0.000065188,-0.000251688
1744040541698,2025-04-07T18.42.21.698,60.599,-0.000362750,0.000064500,-0.000248250
1744040541737,2025-04-07T18.42.21.737,60.638,-0.000365688,0.000065188,-0.000243875
1744040541777,2025-04-07T18.42.21.777,60.678,-0.000369375,0.000065938,-0.000243125
1744040541816,2025-04-07T18.42.21.816,60.717,-0.000370500,0.000065562,-0.000245062
1744040541856,2025-04-07T18.42.21.856,60.757,-0.000372000,0.000067437,-0.000246250
1744040541897,2025-04-07T18.42.21.897,60.798,-0.000373438,0.000066687,-0.000248562
1744040541937,2025-04-07T18.42.21.937,60.838,-0.000377500,0.000067063,-0.000251438
1744040541976,2025-04-07T18.42.21.976,60.877,-0.000378250,0.000066313,-0.000252562
1744040542016,2025-04-07T18.42.22.016,60.917,-0.000377875,0.000066687,-0.000256125
1744040542055,2025-04-07T18.42.22.055,60.956,-0.000360937,0.000064125,-0.000256937
1744040542095,2025-04-07T18.42.22.095,60.996,-0.000356500,0.000063000,-0.000257000
1744040542134,2025-04-07T18.42.22.134,61.035,-0.000357250,0.000063000,-0.000256187
1744040542175,2025-04-07T18.42.22.175,61.076,-0.000359437,0.000064125,-0.000256500
1744040542215,2025-04-07T18.42.22.215,61.116,-0.000365313,0.000063000,-0.000254875
1744040542254,2025-04-07T18.42.22.254,61.155,-0.000364625,0.000063375,-0.000254250
1744040542294,2025-04-07T18.42.22.294,61.195,-0.000364250,0.000065188,-0.000250500
1744040542334,2025-04-07T18.42.22.334,61.235,-0.000362813,0.000064125,-0.000248687
1744040542373,2025-04-07T18.42.22.373,61.274,-0.000365313,0.000064875,-0.000245437
1744040542414,2025-04-07T18.42.22.414,61.315,-0.000367187,0.000065562,-0.000244687
1744040542454,2025-04-07T18.42.22.454,61.355,-0.000369375,0.000065188,-0.000244188
1744040542493,2025-04-07T18.42.22.493,61.394,-0.000371250,0.000066313,-0.000245500
1744040542533,2025-04-07T18.42.22.533,61.434,-0.000373063,0.000065562,-0.000247750
1744040542572,2025-04-07T18.42.22.572,61.473,-0.000374188,0.000067437,-0.000249812
1744040542612,2025-04-07T18.42.22.612,61.513,-0.000378250,0.000067063,-0.000252937
1744040542651,2025-04-07T18.42.22.651,61.552,-0.000366063,0.000064500,-0.000255750
1744040542692,2025-04-07T18.42.22.692,61.593,-0.000360187,0.000064125,-0.000256500
1744040542732,2025-04-07T18.42.22.732,61.633,-0.000355000,0.000063000,-0.000256937
1744040542772,2025-04-07T18.42.22.772,61.673,-0.000353187,0.000063000,-0.000257000
1744040542811,2025-04-07T18.42.22.811,61.712,-0.000352812,0.000063000,-0.000257375
1744040542851,2025-04-07T18.42.22.851,61.752,-0.000356875,0.000063375,-0.000256500
1744040542890,2025-04-07T18.42.22.890,61.791,-0.000358375,0.000063000,-0.000253750
1744040542931,2025-04-07T18.42.22.931,61.832,-0.000359437,0.000063375,-0.000251000
1744040542971,2025-04-07T18.42.22.971,61.872,-0.000360937,0.000063375,-0.000248250
1744040543010,2025-04-07T18.42.23.010,61.911,-0.000362375,0.000064125,-0.000244625
1744040543050,2025-04-07T18.42.23.050,61.951,-0.000366063,0.000064875,-0.000242687
1744040543089,2025-04-07T18.42.23.089,61.990,-0.000367562,0.000065188,-0.000240250
1744040543129,2025-04-07T18.42.23.129,62.030,-0.000368687,0.000065562,-0.000242687
1744040543170,2025-04-07T18.42.23.170,62.071,-0.000371625,0.000065938,-0.000243875
1744040543210,2025-04-07T18.42.23.210,62.111,-0.000373438,0.000066313,-0.000246250
1744040543249,2025-04-07T18.42.23.249,62.150,-0.000377125,0.000066687,-0.000249875
1744040543289,2025-04-07T18.42.23.289,62.190,-0.000378625,0.000066313,-0.000253375
1744040543328,2025-04-07T18.42.23.328,62.229,-0.000353187,0.000062250,-0.000254500
1744040543368,2025-04-07T18.42.23.368,62.269,-0.000360187,0.000063750,-0.000256937
1744040543409,2025-04-07T18.42.23.409,62.310,-0.000358000,0.000063375,-0.000256937
1744040543448,2025-04-07T18.42.23.448,62.349,-0.000356875,0.000062625,-0.000254563
1744040543488,2025-04-07T18.42.23.488,62.389,-0.000357250,0.000062625,-0.000253812
1744040543527,2025-04-07T18.42.23.527,62.428,-0.000358750,0.000062250,-0.000252562
1744040543567,2025-04-07T18.42.23.567,62.468,-0.000357625,0.000062250,-0.000250250
1744040543607,2025-04-07T18.42.23.607,62.508,-0.000360562,0.000063000,-0.000247438
1744040543648,2025-04-07T18.42.23.648,62.549,-0.000362063,0.000064125,-0.000244313
1744040543687,2025-04-07T18.42.23.687,62.588,-0.000364625,0.000065562,-0.000241563
1744040543727,2025-04-07T18.42.23.727,62.628,-0.000366063,0.000065562,-0.000241875
1744040543766,2025-04-07T18.42.23.766,62.667,-0.000366813,0.000065562,-0.000243438
1744040543806,2025-04-07T18.42.23.806,62.707,-0.000369375,0.000066687,-0.000244313
1744040543845,2025-04-07T18.42.23.845,62.746,-0.000372375,0.000067063,-0.000249062
1744040543886,2025-04-07T18.42.23.886,62.787,-0.000375312,0.000067063,-0.000252188
1744040543926,2025-04-07T18.42.23.926,62.827,-0.000351687,0.000063375,-0.000254062
1744040543965,2025-04-07T18.42.23.965,62.866,-0.000355438,0.000063375,-0.000255438
1744040544005,2025-04-07T18.42.24.005,62.906,-0.000356875,0.000063375,-0.000256937
1744040544045,2025-04-07T18.42.24.045,62.946,-0.000356875,0.000063000,-0.000258188
1744040544084,2025-04-07T18.42.24.084,62.985,-0.000356500,0.000063000,-0.000256937
1744040544124,2025-04-07T18.42.24.124,63.025,-0.000359063,0.000063000,-0.000254188
1744040544165,2025-04-07T18.42.24.165,63.066,-0.000361313,0.000063375,-0.000252562
1744040544204,2025-04-07T18.42.24.204,63.105,-0.000362375,0.000064125,-0.000249750
1744040544244,2025-04-07T18.42.24.244,63.145,-0.000363875,0.000064125,-0.000247125
1744040544283,2025-04-07T18.42.24.283,63.184,-0.000366063,0.000065188,-0.000245062
1744040544323,2025-04-07T18.42.24.323,63.224,-0.000365000,0.000065938,-0.000243438
1744040544362,2025-04-07T18.42.24.362,63.263,-0.000364250,0.000065188,-0.000242375
1744040544403,2025-04-07T18.42.24.403,63.304,-0.000363500,0.000065562,-0.000242687
1744040544443,2025-04-07T18.42.24.443,63.344,-0.000365375,0.000065562,-0.000245062
1744040544483,2025-04-07T18.42.24.483,63.384,-0.000367937,0.000067063,-0.000246688
1744040544522,2025-04-07T18.42.24.522,63.423,-0.000371250,0.000067063,-0.000249812
1744040544562,2025-04-07T18.42.24.562,63.463,-0.000374563,0.000067063,-0.000253000
1744040544601,2025-04-07T18.42.24.601,63.502,-0.000372688,0.000066313,-0.000254563
1744040544641,2025-04-07T18.42.24.641,63.542,-0.000359437,0.000064875,-0.000257312
1744040544682,2025-04-07T18.42.24.682,63.583,-0.000357250,0.000063375,-0.000257687
1744040544721,2025-04-07T18.42.24.721,63.622,-0.000356500,0.000063375,-0.000258563
1744040544761,2025-04-07T18.42.24.761,63.662,-0.000358000,0.000063375,-0.000255750
1744040544800,2025-04-07T18.42.24.800,63.701,-0.000363125,0.000064125,-0.000255000
1744040544840,2025-04-07T18.42.24.840,63.741,-0.000365000,0.000065188,-0.000251875
1744040544879,2025-04-07T18.42.24.879,63.780,-0.000363500,0.000065188,-0.000249437
1744040544920,2025-04-07T18.42.24.920,63.821,-0.000361688,0.000064500,-0.000246688
1744040544960,2025-04-07T18.42.24.960,63.861,-0.000363125,0.000065188,-0.000245937
1744040545000,2025-04-07T18.42.25.000,63.901,-0.000360562,0.000065188,-0.000242687
1744040545039,2025-04-07T18.42.25.039,63.940,-0.000359437,0.000064875,-0.000242250
1744040545079,2025-04-07T18.42.25.079,63.980,-0.000362750,0.000065562,-0.000241563
1744040545118,2025-04-07T18.42.25.118,64.019,-0.000362750,0.000065938,-0.000243063
1744040545158,2025-04-07T18.42.25.158,64.059,-0.000365375,0.000066687,-0.000244313
1744040545199,2025-04-07T18.42.25.199,64.100,-0.000368687,0.000066687,-0.000248687
1744040545238,2025-04-07T18.42.25.238,64.139,-0.000372750,0.000066687,-0.000252625
1744040545278,2025-04-07T18.42.25.278,64.179,-0.000375687,0.000067437,-0.000255375
1744040545317,2025-04-07T18.42.25.317,64.218,-0.000365750,0.000065562,-0.000259000
1744040545357,2025-04-07T18.42.25.357,64.258,-0.000365375,0.000065938,-0.000257750
1744040545397,2025-04-07T18.42.25.397,64.298,-0.000361313,0.000064875,-0.000259375
1744040545438,2025-04-07T18.42.25.438,64.339,-0.000360562,0.000065188,-0.000258125
1744040545477,2025-04-07T18.42.25.477,64.378,-0.000360937,0.000065562,-0.000257812
1744040545517,2025-04-07T18.42.25.517,64.418,-0.000364625,0.000065938,-0.000255375
1744040545556,2025-04-07T18.42.25.556,64.457,-0.000366813,0.000067063,-0.000253812
1744040545596,2025-04-07T18.42.25.596,64.497,-0.000367937,0.000066313,-0.000252188
1744040545635,2025-04-07T18.42.25.635,64.536,-0.000367562,0.000066687,-0.000248313
1744040545676,2025-04-07T18.42.25.676,64.577,-0.000367187,0.000067437,-0.000246250
1744040545716,2025-04-07T18.42.25.716,64.617,-0.000367937,0.000067063,-0.000244438
1744040545755,2025-04-07T18.42.25.755,64.656,-0.000369438,0.000067063,-0.000245125
1744040545795,2025-04-07T18.42.25.795,64.696,-0.000369063,0.000067063,-0.000245125
1744040545835,2025-04-07T18.42.25.835,64.736,-0.000370875,0.000068188,-0.000245875
1744040545874,2025-04-07T18.42.25.874,64.775,-0.000372688,0.000067812,-0.000247875
1744040545914,2025-04-07T18.42.25.914,64.815,-0.000376062,0.000069250,-0.000251875
1744040545955,2025-04-07T18.42.25.955,64.856,-0.000377125,0.000069250,-0.000254563
1744040545994,2025-04-07T18.42.25.994,64.895,-0.000367187,0.000066687,-0.000257375
1744040546034,2025-04-07T18.42.26.034,64.935,-0.000364250,0.000064875,-0.000258563
1744040546073,2025-04-07T18.42.26.073,64.974,-0.000359812,0.000064500,-0.000258938
1744040546113,2025-04-07T18.42.26.113,65.014,-0.000360937,0.000064125,-0.000258563
1744040546152,2025-04-07T18.42.26.152,65.053,-0.000359500,0.000064875,-0.000257812
1744040546193,2025-04-07T18.42.26.193,65.094,-0.000364250,0.000064500,-0.000256125
1744040546233,2025-04-07T18.42.26.233,65.134,-0.000366813,0.000065562,-0.000254250
1744040546273,2025-04-07T18.42.26.273,65.174,-0.000368312,0.000065938,-0.000251000
1744040546312,2025-04-07T18.42.26.312,65.213,-0.000369000,0.000067437,-0.000248625
1744040546352,2025-04-07T18.42.26.352,65.253,-0.000373438,0.000066313,-0.000244563
1744040546391,2025-04-07T18.42.26.391,65.292,-0.000371250,0.000067063,-0.000245125
1744040546432,2025-04-07T18.42.26.432,65.333,-0.000370875,0.000067063,-0.000244313
1744040546472,2025-04-07T18.42.26.472,65.373,-0.000372000,0.000067812,-0.000243438
1744040546511,2025-04-07T18.42.26.511,65.412,-0.000372688,0.000065938,-0.000245437
1744040546551,2025-04-07T18.42.26.551,65.452,-0.000374937,0.000067812,-0.000246563
1744040546590,2025-04-07T18.42.26.590,65.491,-0.000377125,0.000067812,-0.000248188
1744040546630,2025-04-07T18.42.26.630,65.531,-0.000378625,0.000068500,-0.000251375
1744040546670,2025-04-07T18.42.26.670,65.571,-0.000377500,0.000067812,-0.000255375
1744040546711,2025-04-07T18.42.26.711,65.612,-0.000362750,0.000065562,-0.000258563
1744040546750,2025-04-07T18.42.26.750,65.651,-0.000360562,0.000064125,-0.000259000
1744040546790,2025-04-07T18.42.26.790,65.691,-0.000360187,0.000063750,-0.000258125
1744040546829,2025-04-07T18.42.26.829,65.730,-0.000359437,0.000064500,-0.000258125
1744040546869,2025-04-07T18.42.26.869,65.770,-0.000364250,0.000064125,-0.000257312
1744040546908,2025-04-07T18.42.26.908,65.809,-0.000369000,0.000065562,-0.000255313
1744040546949,2025-04-07T18.42.26.949,65.850,-0.000369750,0.000065562,-0.000251813
1744040546989,2025-04-07T18.42.26.989,65.890,-0.000370875,0.000065562,-0.000250563
1744040547028,2025-04-07T18.42.27.028,65.929,-0.000370500,0.000065938,-0.000248250
1744040547068,2025-04-07T18.42.27.068,65.969,-0.000372688,0.000066687,-0.000245875
1744040547108,2025-04-07T18.42.27.108,66.009,-0.000373813,0.000066687,-0.000245437
1744040547147,2025-04-07T18.42.27.147,66.048,-0.000373438,0.000066687,-0.000243563
1744040547187,2025-04-07T18.42.27.187,66.088,-0.000375312,0.000067063,-0.000245437
1744040547228,2025-04-07T18.42.27.228,66.129,-0.000376375,0.000067812,-0.000246688
1744040547267,2025-04-07T18.42.27.267,66.168,-0.000378562,0.000067063,-0.000248937
1744040547307,2025-04-07T18.42.27.307,66.208,-0.000379750,0.000068500,-0.000251063
1744040547346,2025-04-07T18.42.27.346,66.247,-0.000368312,0.000064875,-0.000256187
1744040547386,2025-04-07T18.42.27.386,66.287,-0.000362750,0.000064875,-0.000256937
