epoc (ms),timestamp (+0300),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1744041814990,2025-04-07T19.03.34.990,53.751,-0.000355687,0.000065188,-0.000242375
1744041815030,2025-04-07T19.03.35.030,53.791,-0.000356812,0.000064812,-0.000240875
1744041815069,2025-04-07T19.03.35.069,53.830,-0.000357187,0.000064438,-0.000239937
1744041815110,2025-04-07T19.03.35.110,53.871,-0.000357938,0.000065562,-0.000239313
1744041815150,2025-04-07T19.03.35.150,53.911,-0.000358688,0.000066313,-0.000239625
1744041815190,2025-04-07T19.03.35.190,53.951,-0.000360875,0.000067063,-0.000241125
1744041815229,2025-04-07T19.03.35.229,53.990,-0.000361625,0.000065562,-0.000241625
1744041815269,2025-04-07T19.03.35.269,54.030,-0.000362688,0.000067063,-0.000243500
1744041815308,2025-04-07T19.03.35.308,54.069,-0.000365313,0.000065938,-0.000244438
1744041815349,2025-04-07T19.03.35.349,54.110,-0.000367500,0.000066687,-0.000245812
1744041815389,2025-04-07T19.03.35.389,54.150,-0.000368250,0.000065562,-0.000246750
1744041815428,2025-04-07T19.03.35.428,54.189,-0.000369688,0.000065562,-0.000248625
1744041815468,2025-04-07T19.03.35.468,54.229,-0.000354250,0.000063375,-0.000249812
1744041815507,2025-04-07T19.03.35.507,54.268,-0.000355000,0.000063000,-0.000249125
1744041815547,2025-04-07T19.03.35.547,54.308,-0.000353125,0.000062250,-0.000247938
1744041815588,2025-04-07T19.03.35.588,54.349,-0.000353500,0.000061875,-0.000248375
1744041815628,2025-04-07T19.03.35.628,54.389,-0.000356062,0.000063000,-0.000246312
1744041815667,2025-04-07T19.03.35.667,54.428,-0.000353875,0.000063000,-0.000245125
1744041815707,2025-04-07T19.03.35.707,54.468,-0.000353875,0.000063000,-0.000243937
1744041815746,2025-04-07T19.03.35.746,54.507,-0.000354625,0.000063750,-0.000241937
1744041815786,2025-04-07T19.03.35.786,54.547,-0.000356062,0.000061875,-0.000239563
1744041815825,2025-04-07T19.03.35.825,54.586,-0.000359000,0.000064812,-0.000237563
1744041815866,2025-04-07T19.03.35.866,54.627,-0.000361625,0.000064812,-0.000239188
1744041815906,2025-04-07T19.03.35.906,54.667,-0.000362313,0.000065188,-0.000237937
1744041815945,2025-04-07T19.03.35.945,54.706,-0.000362000,0.000064812,-0.000239250
1744041815985,2025-04-07T19.03.35.985,54.746,-0.000363437,0.000065938,-0.000240000
1744041816024,2025-04-07T19.03.36.024,54.785,-0.000366375,0.000064812,-0.000241625
1744041816064,2025-04-07T19.03.36.064,54.825,-0.000367500,0.000065938,-0.000242437
1744041816105,2025-04-07T19.03.36.105,54.866,-0.000370063,0.000065562,-0.000246312
1744041816145,2025-04-07T19.03.36.145,54.906,-0.000372625,0.000065938,-0.000246688
1744041816184,2025-04-07T19.03.36.184,54.945,-0.000372625,0.000064125,-0.000248625
1744041816224,2025-04-07T19.03.36.224,54.985,-0.000370438,0.000063750,-0.000247938
1744041816263,2025-04-07T19.03.36.263,55.024,-0.000367500,0.000062250,-0.000250625
1744041816303,2025-04-07T19.03.36.303,55.064,-0.000361250,0.000061875,-0.000248250
1744041816344,2025-04-07T19.03.36.344,55.105,-0.000360125,0.000061125,-0.000248625
1744041816383,2025-04-07T19.03.36.383,55.144,-0.000359000,0.000060062,-0.000245500
1744041816423,2025-04-07T19.03.36.423,55.184,-0.000357563,0.000060813,-0.000245562
1744041816462,2025-04-07T19.03.36.462,55.223,-0.000356437,0.000061875,-0.000244000
1744041816502,2025-04-07T19.03.36.502,55.263,-0.000356062,0.000063000,-0.000241937
1744041816542,2025-04-07T19.03.36.542,55.303,-0.000358625,0.000064125,-0.000240750
1744041816583,2025-04-07T19.03.36.583,55.344,-0.000360500,0.000064812,-0.000239563
1744041816622,2025-04-07T19.03.36.622,55.383,-0.000363063,0.000065562,-0.000239188
1744041816662,2025-04-07T19.03.36.662,55.423,-0.000364187,0.000064125,-0.000240687
1744041816701,2025-04-07T19.03.36.701,55.462,-0.000366375,0.000065562,-0.000241500
1744041816741,2025-04-07T19.03.36.741,55.502,-0.000366750,0.000065188,-0.000242750
1744041816780,2025-04-07T19.03.36.780,55.541,-0.000367875,0.000066687,-0.000244375
1744041816820,2025-04-07T19.03.36.820,55.581,-0.000371187,0.000065938,-0.000245875
1744041816861,2025-04-07T19.03.36.861,55.622,-0.000372625,0.000066313,-0.000246312
1744041816900,2025-04-07T19.03.36.900,55.661,-0.000373375,0.000065188,-0.000248625
1744041816940,2025-04-07T19.03.36.940,55.701,-0.000367500,0.000064125,-0.000250750
1744041816980,2025-04-07T19.03.36.980,55.741,-0.000360500,0.000063375,-0.000250688
1744041817019,2025-04-07T19.03.37.019,55.780,-0.000359750,0.000063000,-0.000249812
1744041817059,2025-04-07T19.03.37.059,55.820,-0.000358313,0.000063375,-0.000249437
1744041817100,2025-04-07T19.03.37.100,55.861,-0.000357563,0.000063750,-0.000247875
1744041817139,2025-04-07T19.03.37.139,55.900,-0.000357187,0.000064063,-0.000247375
1744041817179,2025-04-07T19.03.37.179,55.940,-0.000354938,0.000063000,-0.000244625
1744041817218,2025-04-07T19.03.37.218,55.979,-0.000355687,0.000063750,-0.000244375
1744041817258,2025-04-07T19.03.37.258,56.019,-0.000355687,0.000063750,-0.000243125
1744041817297,2025-04-07T19.03.37.297,56.058,-0.000355687,0.000064812,-0.000241188
1744041817338,2025-04-07T19.03.37.338,56.099,-0.000358625,0.000065188,-0.000240375
1744041817378,2025-04-07T19.03.37.378,56.139,-0.000358250,0.000065562,-0.000238750
1744041817418,2025-04-07T19.03.37.418,56.179,-0.000360500,0.000065562,-0.000239875
1744041817457,2025-04-07T19.03.37.457,56.218,-0.000361250,0.000065562,-0.000240000
1744041817497,2025-04-07T19.03.37.497,56.258,-0.000362000,0.000066313,-0.000240813
1744041817536,2025-04-07T19.03.37.536,56.297,-0.000366375,0.000065188,-0.000243188
1744041817577,2025-04-07T19.03.37.577,56.338,-0.000366000,0.000065938,-0.000244313
1744041817617,2025-04-07T19.03.37.617,56.378,-0.000369313,0.000066313,-0.000245812
1744041817656,2025-04-07T19.03.37.656,56.417,-0.000371937,0.000065938,-0.000248625
1744041817696,2025-04-07T19.03.37.696,56.457,-0.000363063,0.000063750,-0.000249062
1744041817735,2025-04-07T19.03.37.735,56.496,-0.000358313,0.000063375,-0.000251438
1744041817775,2025-04-07T19.03.37.775,56.536,-0.000357938,0.000063000,-0.000251438
1744041817815,2025-04-07T19.03.37.815,56.576,-0.000357563,0.000062625,-0.000250750
1744041817856,2025-04-07T19.03.37.856,56.617,-0.000357187,0.000062625,-0.000249062
1744041817895,2025-04-07T19.03.37.895,56.656,-0.000356062,0.000063750,-0.000248250
1744041817935,2025-04-07T19.03.37.935,56.696,-0.000356062,0.000063000,-0.000247063
1744041817974,2025-04-07T19.03.37.974,56.735,-0.000356812,0.000064438,-0.000246000
1744041818014,2025-04-07T19.03.38.014,56.775,-0.000359375,0.000064438,-0.000243937
1744041818053,2025-04-07T19.03.38.053,56.814,-0.000361938,0.000064812,-0.000241125
1744041818094,2025-04-07T19.03.38.094,56.855,-0.000361625,0.000065562,-0.000240375
1744041818134,2025-04-07T19.03.38.134,56.895,-0.000361938,0.000065562,-0.000239563
1744041818173,2025-04-07T19.03.38.173,56.934,-0.000362688,0.000066313,-0.000239063
1744041818213,2025-04-07T19.03.38.213,56.974,-0.000364562,0.000064812,-0.000241125
1744041818253,2025-04-07T19.03.38.253,57.014,-0.000365688,0.000066313,-0.000242000
1744041818294,2025-04-07T19.03.38.294,57.055,-0.000366750,0.000066313,-0.000242312
1744041818333,2025-04-07T19.03.38.333,57.094,-0.000367875,0.000065938,-0.000243563
1744041818373,2025-04-07T19.03.38.373,57.134,-0.000370812,0.000065938,-0.000246375
1744041818412,2025-04-07T19.03.38.412,57.173,-0.000371187,0.000065938,-0.000247938
1744041818452,2025-04-07T19.03.38.452,57.213,-0.000367500,0.000064438,-0.000249500
1744041818491,2025-04-07T19.03.38.491,57.252,-0.000357187,0.000063375,-0.000248625
1744041818532,2025-04-07T19.03.38.532,57.293,-0.000357938,0.000063000,-0.000249500
1744041818572,2025-04-07T19.03.38.572,57.333,-0.000357563,0.000063000,-0.000249562
1744041818611,2025-04-07T19.03.38.611,57.372,-0.000356437,0.000063750,-0.000249062
1744041818651,2025-04-07T19.03.38.651,57.412,-0.000357187,0.000064125,-0.000247938
1744041818690,2025-04-07T19.03.38.690,57.451,-0.000356437,0.000063000,-0.000244375
1744041818730,2025-04-07T19.03.38.730,57.491,-0.000357563,0.000064438,-0.000245125
1744041818771,2025-04-07T19.03.38.771,57.532,-0.000359375,0.000064438,-0.000242813
1744041818811,2025-04-07T19.03.38.811,57.572,-0.000359750,0.000065562,-0.000241937
1744041818850,2025-04-07T19.03.38.850,57.611,-0.000359375,0.000065188,-0.000239937
1744041818890,2025-04-07T19.03.38.890,57.651,-0.000361187,0.000066313,-0.000240687
1744041818929,2025-04-07T19.03.38.929,57.690,-0.000362313,0.000065938,-0.000240375
1744041818969,2025-04-07T19.03.38.969,57.730,-0.000363063,0.000065938,-0.000241563
1744041819008,2025-04-07T19.03.39.008,57.769,-0.000364937,0.000065562,-0.000242750
1744041819049,2025-04-07T19.03.39.049,57.810,-0.000366750,0.000065188,-0.000243875
1744041819089,2025-04-07T19.03.39.089,57.850,-0.000368562,0.000065562,-0.000245500
1744041819128,2025-04-07T19.03.39.128,57.889,-0.000370812,0.000065938,-0.000247938
1744041819168,2025-04-07T19.03.39.168,57.929,-0.000371187,0.000065562,-0.000248687
1744041819208,2025-04-07T19.03.39.208,57.969,-0.000359750,0.000063000,-0.000250312
1744041819247,2025-04-07T19.03.39.247,58.008,-0.000359063,0.000063750,-0.000251563
1744041819288,2025-04-07T19.03.39.288,58.049,-0.000358688,0.000063000,-0.000250312
1744041819328,2025-04-07T19.03.39.328,58.089,-0.000358250,0.000063375,-0.000249812
1744041819367,2025-04-07T19.03.39.367,58.128,-0.000356437,0.000063375,-0.000249437
1744041819407,2025-04-07T19.03.39.407,58.168,-0.000354938,0.000064125,-0.000245812
1744041819446,2025-04-07T19.03.39.446,58.207,-0.000356062,0.000063750,-0.000244687
1744041819486,2025-04-07T19.03.39.486,58.247,-0.000357187,0.000063750,-0.000244687
1744041819527,2025-04-07T19.03.39.527,58.288,-0.000358625,0.000064438,-0.000242312
1744041819566,2025-04-07T19.03.39.566,58.327,-0.000360125,0.000065188,-0.000242375
1744041819606,2025-04-07T19.03.39.606,58.367,-0.000361938,0.000065562,-0.000241563
1744041819646,2025-04-07T19.03.39.646,58.407,-0.000363437,0.000067063,-0.000241937
1744041819685,2025-04-07T19.03.39.685,58.446,-0.000364187,0.000066687,-0.000241500
1744041819725,2025-04-07T19.03.39.725,58.486,-0.000365250,0.000066313,-0.000241937
1744041819764,2025-04-07T19.03.39.764,58.525,-0.000366000,0.000067063,-0.000242250
1744041819805,2025-04-07T19.03.39.805,58.566,-0.000367500,0.000065938,-0.000243500
1744041819845,2025-04-07T19.03.39.845,58.606,-0.000370063,0.000065562,-0.000245125
1744041819884,2025-04-07T19.03.39.884,58.645,-0.000370812,0.000066313,-0.000245875
1744041819924,2025-04-07T19.03.39.924,58.685,-0.000373750,0.000066313,-0.000247188
1744041819963,2025-04-07T19.03.39.963,58.724,-0.000362313,0.000064125,-0.000250312
1744041820003,2025-04-07T19.03.40.003,58.764,-0.000361938,0.000064125,-0.000249812
1744041820044,2025-04-07T19.03.40.044,58.805,-0.000360875,0.000063750,-0.000249500
1744041820084,2025-04-07T19.03.40.084,58.845,-0.000357563,0.000063375,-0.000249500
1744041820123,2025-04-07T19.03.40.123,58.884,-0.000359375,0.000062625,-0.000248375
1744041820163,2025-04-07T19.03.40.163,58.924,-0.000358250,0.000062625,-0.000245812
1744041820202,2025-04-07T19.03.40.202,58.963,-0.000357563,0.000064125,-0.000246375
1744041820242,2025-04-07T19.03.40.242,59.003,-0.000357563,0.000064125,-0.000243875
1744041820283,2025-04-07T19.03.40.283,59.044,-0.000359063,0.000063750,-0.000242437
1744041820322,2025-04-07T19.03.40.322,59.083,-0.000361625,0.000064812,-0.000241125
1744041820362,2025-04-07T19.03.40.362,59.123,-0.000363812,0.000065188,-0.000239937
1744041820401,2025-04-07T19.03.40.401,59.162,-0.000363812,0.000067063,-0.000239188
1744041820441,2025-04-07T19.03.40.441,59.202,-0.000366375,0.000065938,-0.000240437
1744041820481,2025-04-07T19.03.40.481,59.242,-0.000366375,0.000065938,-0.000241563
1744041820522,2025-04-07T19.03.40.522,59.283,-0.000367125,0.000065188,-0.000242000
1744041820561,2025-04-07T19.03.40.561,59.322,-0.000370063,0.000066687,-0.000243500
1744041820601,2025-04-07T19.03.40.601,59.362,-0.000371562,0.000065938,-0.000245250
1744041820640,2025-04-07T19.03.40.640,59.401,-0.000374500,0.000067063,-0.000247438
1744041820680,2025-04-07T19.03.40.680,59.441,-0.000377063,0.000067063,-0.000249937
1744041820719,2025-04-07T19.03.40.719,59.480,-0.000377438,0.000065938,-0.000252188
1744041820760,2025-04-07T19.03.40.760,59.521,-0.000364187,0.000064125,-0.000253375
1744041820800,2025-04-07T19.03.40.800,59.561,-0.000364875,0.000063000,-0.000252937
1744041820839,2025-04-07T19.03.40.839,59.600,-0.000364937,0.000063750,-0.000253062
1744041820879,2025-04-07T19.03.40.879,59.640,-0.000363812,0.000063000,-0.000252188
1744041820919,2025-04-07T19.03.40.919,59.680,-0.000363437,0.000063750,-0.000250312
1744041820958,2025-04-07T19.03.40.958,59.719,-0.000362688,0.000063375,-0.000248625
1744041820999,2025-04-07T19.03.40.999,59.760,-0.000362000,0.000063375,-0.000247938
1744041821039,2025-04-07T19.03.41.039,59.800,-0.000362688,0.000064125,-0.000244687
1744041821078,2025-04-07T19.03.41.078,59.839,-0.000362313,0.000064812,-0.000243563
1744041821118,2025-04-07T19.03.41.118,59.879,-0.000362688,0.000065938,-0.000243188
1744041821157,2025-04-07T19.03.41.157,59.918,-0.000364562,0.000065188,-0.000242875
1744041821197,2025-04-07T19.03.41.197,59.958,-0.000366375,0.000066687,-0.000241250
1744041821238,2025-04-07T19.03.41.238,59.999,-0.000366750,0.000066313,-0.000241937
1744041821277,2025-04-07T19.03.41.277,60.038,-0.000368625,0.000066687,-0.000241250
1744041821317,2025-04-07T19.03.41.317,60.078,-0.000368625,0.000066687,-0.000242312
1744041821357,2025-04-07T19.03.41.357,60.118,-0.000371187,0.000066313,-0.000245500
1744041821396,2025-04-07T19.03.41.396,60.157,-0.000371937,0.000066687,-0.000245687
1744041821436,2025-04-07T19.03.41.436,60.197,-0.000375187,0.000066313,-0.000247063
1744041821477,2025-04-07T19.03.41.477,60.238,-0.000375937,0.000066313,-0.000248625
1744041821516,2025-04-07T19.03.41.516,60.277,-0.000376688,0.000065562,-0.000249937
1744041821556,2025-04-07T19.03.41.556,60.317,-0.000364937,0.000063375,-0.000251000
1744041821595,2025-04-07T19.03.41.595,60.356,-0.000363437,0.000063750,-0.000252312
1744041821635,2025-04-07T19.03.41.635,60.396,-0.000363063,0.000063000,-0.000251813
1744041821674,2025-04-07T19.03.41.674,60.435,-0.000361250,0.000063000,-0.000250312
1744041821715,2025-04-07T19.03.41.715,60.476,-0.000360500,0.000062625,-0.000249562
1744041821755,2025-04-07T19.03.41.755,60.516,-0.000359000,0.000063000,-0.000247063
1744041821794,2025-04-07T19.03.41.794,60.555,-0.000357563,0.000064125,-0.000244625
1744041821834,2025-04-07T19.03.41.834,60.595,-0.000358250,0.000064125,-0.000243125
1744041821874,2025-04-07T19.03.41.874,60.635,-0.000361625,0.000064812,-0.000242312
1744041821913,2025-04-07T19.03.41.913,60.674,-0.000362688,0.000066313,-0.000241563
1744041821953,2025-04-07T19.03.41.953,60.714,-0.000364937,0.000067063,-0.000241125
1744041821994,2025-04-07T19.03.41.994,60.755,-0.000365625,0.000066687,-0.000239500
1744041822033,2025-04-07T19.03.42.033,60.794,-0.000364937,0.000065938,-0.000242375
1744041822073,2025-04-07T19.03.42.073,60.834,-0.000366750,0.000067437,-0.000241937
1744041822112,2025-04-07T19.03.42.112,60.873,-0.000368250,0.000065562,-0.000242000
1744041822152,2025-04-07T19.03.42.152,60.913,-0.000369000,0.000066313,-0.000244750
1744041822191,2025-04-07T19.03.42.191,60.952,-0.000371562,0.000067437,-0.000246000
1744041822232,2025-04-07T19.03.42.232,60.993,-0.000373375,0.000065938,-0.000247188
1744041822272,2025-04-07T19.03.42.272,61.033,-0.000374875,0.000065562,-0.000248812
1744041822312,2025-04-07T19.03.42.312,61.073,-0.000364937,0.000064125,-0.000250688
1744041822351,2025-04-07T19.03.42.351,61.112,-0.000364562,0.000063750,-0.000252687
1744041822391,2025-04-07T19.03.42.391,61.152,-0.000364937,0.000063000,-0.000251875
1744041822432,2025-04-07T19.03.42.432,61.193,-0.000363063,0.000063000,-0.000251438
1744041822471,2025-04-07T19.03.42.471,61.232,-0.000363812,0.000063375,-0.000249000
1744041822511,2025-04-07T19.03.42.511,61.272,-0.000360500,0.000064125,-0.000246750
1744041822550,2025-04-07T19.03.42.550,61.311,-0.000360500,0.000063375,-0.000246312
1744041822590,2025-04-07T19.03.42.590,61.351,-0.000360125,0.000063000,-0.000243937
1744041822629,2025-04-07T19.03.42.629,61.390,-0.000359375,0.000064125,-0.000243563
1744041822670,2025-04-07T19.03.42.670,61.431,-0.000360125,0.000064438,-0.000241563
1744041822710,2025-04-07T19.03.42.710,61.471,-0.000360875,0.000064438,-0.000240375
1744041822750,2025-04-07T19.03.42.750,61.511,-0.000361250,0.000064812,-0.000239188
1744041822789,2025-04-07T19.03.42.789,61.550,-0.000361563,0.000064812,-0.000239937
1744041822829,2025-04-07T19.03.42.829,61.590,-0.000363063,0.000064812,-0.000239188
1744041822868,2025-04-07T19.03.42.868,61.629,-0.000363812,0.000065938,-0.000241438
1744041822909,2025-04-07T19.03.42.909,61.670,-0.000366375,0.000064812,-0.000242312
1744041822949,2025-04-07T19.03.42.949,61.710,-0.000368250,0.000064812,-0.000243188
1744041822988,2025-04-07T19.03.42.988,61.749,-0.000369313,0.000064125,-0.000244750
1744041823028,2025-04-07T19.03.43.028,61.789,-0.000371562,0.000064125,-0.000246750
1744041823067,2025-04-07T19.03.43.067,61.828,-0.000372688,0.000064438,-0.000248375
1744041823107,2025-04-07T19.03.43.107,61.868,-0.000372625,0.000064125,-0.000249812
1744041823148,2025-04-07T19.03.43.148,61.909,-0.000371187,0.000063000,-0.000251000
1744041823188,2025-04-07T19.03.43.188,61.949,-0.000368562,0.000063750,-0.000249812
1744041823227,2025-04-07T19.03.43.227,61.988,-0.000366750,0.000063375,-0.000248313
1744041823267,2025-04-07T19.03.43.267,62.028,-0.000366000,0.000063000,-0.000245875
1744041823306,2025-04-07T19.03.43.306,62.067,-0.000363063,0.000063750,-0.000245187
1744041823346,2025-04-07T19.03.43.346,62.107,-0.000361625,0.000063750,-0.000243937
1744041823385,2025-04-07T19.03.43.385,62.146,-0.000360500,0.000063375,-0.000242312
1744041823426,2025-04-07T19.03.43.426,62.187,-0.000359375,0.000064125,-0.000241250
1744041823466,2025-04-07T19.03.43.466,62.227,-0.000360125,0.000064438,-0.000240750
1744041823505,2025-04-07T19.03.43.505,62.266,-0.000360875,0.000064438,-0.000240062
1744041823545,2025-04-07T19.03.43.545,62.306,-0.000362000,0.000065188,-0.000239625
1744041823585,2025-04-07T19.03.43.585,62.346,-0.000363437,0.000065188,-0.000240000
1744041823624,2025-04-07T19.03.43.624,62.385,-0.000363437,0.000063375,-0.000240375
1744041823665,2025-04-07T19.03.43.665,62.426,-0.000364500,0.000065188,-0.000240687
1744041823705,2025-04-07T19.03.43.705,62.466,-0.000366000,0.000064438,-0.000241125
1744041823744,2025-04-07T19.03.43.744,62.505,-0.000366375,0.000064812,-0.000242750
1744041823784,2025-04-07T19.03.43.784,62.545,-0.000371187,0.000065562,-0.000245562
1744041823823,2025-04-07T19.03.43.823,62.584,-0.000371937,0.000064438,-0.000247875
1744041823863,2025-04-07T19.03.43.863,62.624,-0.000371562,0.000064125,-0.000247563
1744041823902,2025-04-07T19.03.43.902,62.663,-0.000369688,0.000063750,-0.000249937
1744041823943,2025-04-07T19.03.43.943,62.704,-0.000363437,0.000062250,-0.000248687
1744041823983,2025-04-07T19.03.43.983,62.744,-0.000362688,0.000063000,-0.000248750
1744041824023,2025-04-07T19.03.44.023,62.784,-0.000361250,0.000061875,-0.000246750
1744041824062,2025-04-07T19.03.44.062,62.823,-0.000360125,0.000061500,-0.000246312
1744041824102,2025-04-07T19.03.44.102,62.863,-0.000359000,0.000063000,-0.000244687
1744041824141,2025-04-07T19.03.44.141,62.902,-0.000357938,0.000062250,-0.000243250
1744041824182,2025-04-07T19.03.44.182,62.943,-0.000357938,0.000063750,-0.000242437
1744041824222,2025-04-07T19.03.44.222,62.983,-0.000357938,0.000063750,-0.000241563
1744041824261,2025-04-07T19.03.44.261,63.022,-0.000360125,0.000064438,-0.000240750
1744041824301,2025-04-07T19.03.44.301,63.062,-0.000360875,0.000064438,-0.000240437
1744041824340,2025-04-07T19.03.44.340,63.101,-0.000362688,0.000064438,-0.000240375
1744041824380,2025-04-07T19.03.44.380,63.141,-0.000363437,0.000064438,-0.000240750
1744041824421,2025-04-07T19.03.44.421,63.182,-0.000364562,0.000065562,-0.000241563
1744041824461,2025-04-07T19.03.44.461,63.222,-0.000365625,0.000064812,-0.000243500
1744041824500,2025-04-07T19.03.44.500,63.261,-0.000367875,0.000065562,-0.000244812
1744041824540,2025-04-07T19.03.44.540,63.301,-0.000370438,0.000064438,-0.000246250
1744041824579,2025-04-07T19.03.44.579,63.340,-0.000370063,0.000063750,-0.000245937
1744041824619,2025-04-07T19.03.44.619,63.380,-0.000370812,0.000064125,-0.000248750
1744041824658,2025-04-07T19.03.44.658,63.419,-0.000370812,0.000063000,-0.000248313
1744041824699,2025-04-07T19.03.44.699,63.460,-0.000366813,0.000063000,-0.000250062
1744041824739,2025-04-07T19.03.44.739,63.500,-0.000358688,0.000061500,-0.000248313
1744041824778,2025-04-07T19.03.44.778,63.539,-0.000358625,0.000061875,-0.000249062
1744041824818,2025-04-07T19.03.44.818,63.579,-0.000357187,0.000062250,-0.000247063
1744041824857,2025-04-07T19.03.44.857,63.618,-0.000356062,0.000062250,-0.000245875
1744041824897,2025-04-07T19.03.44.897,63.658,-0.000355313,0.000063000,-0.000244313
1744041824938,2025-04-07T19.03.44.938,63.699,-0.000356437,0.000063375,-0.000241937
1744041824978,2025-04-07T19.03.44.978,63.739,-0.000357187,0.000063750,-0.000240750
1744041825017,2025-04-07T19.03.45.017,63.778,-0.000359750,0.000063750,-0.000240375
1744041825057,2025-04-07T19.03.45.057,63.818,-0.000360500,0.000064438,-0.000240312
1744041825096,2025-04-07T19.03.45.096,63.857,-0.000361625,0.000065188,-0.000239937
1744041825136,2025-04-07T19.03.45.136,63.897,-0.000362000,0.000065188,-0.000240000
1744041825177,2025-04-07T19.03.45.177,63.938,-0.000363437,0.000065188,-0.000241313
1744041825216,2025-04-07T19.03.45.216,63.977,-0.000363812,0.000064125,-0.000242750
1744041825256,2025-04-07T19.03.45.256,64.017,-0.000366375,0.000064812,-0.000242813
1744041825295,2025-04-07T19.03.45.295,64.056,-0.000367500,0.000065188,-0.000244313
1744041825335,2025-04-07T19.03.45.335,64.096,-0.000370812,0.000065562,-0.000246688
1744041825375,2025-04-07T19.03.45.375,64.136,-0.000371562,0.000065938,-0.000248000
1744041825416,2025-04-07T19.03.45.416,64.177,-0.000371187,0.000065562,-0.000249812
1744041825455,2025-04-07T19.03.45.455,64.216,-0.000362688,0.000063375,-0.000250688
1744041825495,2025-04-07T19.03.45.495,64.256,-0.000356500,0.000063375,-0.000250062
1744041825534,2025-04-07T19.03.45.534,64.295,-0.000357187,0.000063375,-0.000249562
1744041825574,2025-04-07T19.03.45.574,64.335,-0.000356062,0.000062250,-0.000249062
1744041825613,2025-04-07T19.03.45.613,64.374,-0.000356125,0.000061875,-0.000247188
1744041825654,2025-04-07T19.03.45.654,64.415,-0.000355375,0.000063375,-0.000245937
1744041825694,2025-04-07T19.03.45.694,64.455,-0.000357938,0.000063000,-0.000245125
1744041825733,2025-04-07T19.03.45.733,64.494,-0.000359375,0.000063750,-0.000241937
1744041825773,2025-04-07T19.03.45.773,64.534,-0.000361250,0.000064812,-0.000242312
1744041825813,2025-04-07T19.03.45.813,64.574,-0.000360500,0.000064812,-0.000242000
1744041825852,2025-04-07T19.03.45.852,64.613,-0.000360125,0.000063750,-0.000241125
1744041825893,2025-04-07T19.03.45.893,64.654,-0.000360500,0.000065188,-0.000239937
1744041825933,2025-04-07T19.03.45.933,64.694,-0.000362000,0.000065188,-0.000240375
1744041825972,2025-04-07T19.03.45.972,64.733,-0.000362688,0.000065188,-0.000242000
1744041826012,2025-04-07T19.03.46.012,64.773,-0.000364187,0.000065562,-0.000242437
1744041826051,2025-04-07T19.03.46.051,64.812,-0.000366750,0.000064812,-0.000243937
1744041826091,2025-04-07T19.03.46.091,64.852,-0.000368187,0.000064812,-0.000245500
1744041826130,2025-04-07T19.03.46.130,64.891,-0.000370063,0.000064812,-0.000247875
1744041826171,2025-04-07T19.03.46.171,64.932,-0.000371562,0.000065188,-0.000249125
1744041826211,2025-04-07T19.03.46.211,64.972,-0.000372312,0.000064812,-0.000250750
1744041826251,2025-04-07T19.03.46.251,65.012,-0.000369000,0.000064812,-0.000251500
1744041826290,2025-04-07T19.03.46.290,65.051,-0.000357938,0.000062250,-0.000249125
1744041826330,2025-04-07T19.03.46.330,65.091,-0.000356437,0.000062250,-0.000249125
1744041826369,2025-04-07T19.03.46.369,65.130,-0.000357563,0.000063000,-0.000248375
1744041826410,2025-04-07T19.03.46.410,65.171,-0.000357187,0.000063375,-0.000247500
1744041826450,2025-04-07T19.03.46.450,65.211,-0.000357938,0.000063750,-0.000245562
1744041826489,2025-04-07T19.03.46.489,65.250,-0.000360875,0.000064125,-0.000244812
1744041826529,2025-04-07T19.03.46.529,65.290,-0.000360875,0.000064438,-0.000242375
1744041826568,2025-04-07T19.03.46.568,65.329,-0.000361250,0.000064125,-0.000241313
1744041826608,2025-04-07T19.03.46.608,65.369,-0.000361938,0.000065562,-0.000241563
1744041826649,2025-04-07T19.03.46.649,65.410,-0.000362688,0.000065188,-0.000241563
1744041826689,2025-04-07T19.03.46.689,65.450,-0.000363437,0.000066313,-0.000241313
1744041826728,2025-04-07T19.03.46.728,65.489,-0.000364500,0.000065188,-0.000241875
1744041826768,2025-04-07T19.03.46.768,65.529,-0.000365250,0.000065562,-0.000241563
1744041826807,2025-04-07T19.03.46.807,65.568,-0.000367500,0.000065188,-0.000243937
1744041826847,2025-04-07T19.03.46.847,65.608,-0.000370063,0.000064438,-0.000245125
1744041826886,2025-04-07T19.03.46.886,65.647,-0.000370812,0.000064812,-0.000246312
1744041826927,2025-04-07T19.03.46.927,65.688,-0.000371562,0.000065188,-0.000249812
1744041826967,2025-04-07T19.03.46.967,65.728,-0.000370812,0.000063750,-0.000250312
1744041827006,2025-04-07T19.03.47.006,65.767,-0.000366750,0.000064812,-0.000250312
1744041827046,2025-04-07T19.03.47.046,65.807,-0.000359750,0.000063000,-0.000249812
1744041827086,2025-04-07T19.03.47.086,65.847,-0.000359750,0.000062250,-0.000249125
1744041827125,2025-04-07T19.03.47.125,65.886,-0.000359063,0.000061875,-0.000247188
1744041827166,2025-04-07T19.03.47.166,65.927,-0.000358313,0.000063375,-0.000247625
1744041827206,2025-04-07T19.03.47.206,65.967,-0.000356437,0.000063000,-0.000245937
1744041827245,2025-04-07T19.03.47.245,66.006,-0.000356812,0.000063000,-0.000244750
1744041827285,2025-04-07T19.03.47.285,66.046,-0.000358313,0.000064438,-0.000241937
